saree_id,saree_name,image_url
6985dc69e9001af64ec7a618,Saree080,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380302384.jpg
6985dc69e9001af64ec7a618,Saree080,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380311730.jpg
6985dc69e9001af64ec7a618,Saree080,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380332604.jpg
6985dc69e9001af64ec7a618,Saree080,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380345722.jpg
6985dc69e9001af64ec7a618,Saree080,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380369670.jpg
6985dc69e9001af64ec7a618,Saree080,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380387790.jpg
6985dd0ce9001af64ec7a619,Saree081,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380454931.jpg
6985dd0ce9001af64ec7a619,Saree081,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380467439.jpg
6985dd0ce9001af64ec7a619,Saree081,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380477720.jpg
6985dd0ce9001af64ec7a619,Saree081,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380495022.jpg
6985dd0ce9001af64ec7a619,Saree081,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380522553.jpg
6985ddc8e9001af64ec7a61a,Saree082,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380573996.jpg
6985ddc8e9001af64ec7a61a,Saree082,https://srinivas-ias-academy.s3.amazonaws.com/sarees/crop_1770380599370.jpg
